n,residual,elapsed_s,l2_error,minimum_conductivity,maximum_conductivity,pathway,sample,level
64,1.030960953081585e-13,0.006585600000107661,,0.6925969530845543,1.0142684163590472,0,26,7
8,1.7079266652198235e-15,0.0004727000014099758,,0.8308264801037539,1.1984153168125085,0,27,0
12,3.2109681036606137e-15,0.0005206999994697981,,0.8268473655803008,1.2118578406594314,0,27,1
16,5.54065355630962e-15,0.000686799998220522,,0.8254735744368972,1.2160265387645015,0,27,2
24,1.2485389096559053e-14,0.001171699997939868,,0.8244985229179009,1.22010507088655,0,27,3
32,2.3396213398237862e-14,0.001845299997512484,,0.8241585004756333,1.2213964580466157,0,27,4
40,3.821215746985317e-14,0.0025483999997959472,,0.8240013392010433,1.2224205947520335,0,27,5
48,5.367355115148365e-14,0.003587100000004284,,0.8239160263398017,1.2228898538632575,0,27,6
64,9.28177257865278e-14,0.006199899999046465,,0.8238312392589612,1.2234730759014432,0,27,7
8,1.6310386360175803e-15,0.0004899000014120247,,0.9040588319730327,1.374648269929371,0,28,0
12,4.779155865215402e-15,0.0004824999996344559,,0.8873999337803444,1.3832744442962417,0,28,1
16,6.6374428417770965e-15,0.0006202000004122965,,0.8803435781413451,1.3864807303203441,0,28,2
24,1.806331555549893e-14,0.0011517000020830892,,0.8728392941174529,1.3884318009119803,0,28,3
32,3.1671363531129565e-14,0.0018248000014864374,,0.8696834448567746,1.3890453725776928,0,28,4
40,4.653902664958322e-14,0.002551300000050105,,0.8677887145043772,1.389316956738604,0,28,5
48,7.21389060781247e-14,0.0035731999996642116,,0.8665634511094182,1.3894611658352398,0,28,6
64,1.3092706047032067e-13,0.006431600002542837,,0.8650831925711875,1.3896022292740102,0,28,7
8,1.2877211196984423e-15,0.000465299999632407,,0.610342101591812,1.0601254826971436,0,29,0
12,3.158788288690429e-15,0.000497900000482332,,0.6079196268989602,1.0860148577579192,0,29,1
16,4.981971193443577e-15,0.0006219000024429988,,0.6071109834339478,1.0991572974267976,0,29,2
24,1.2761569780400123e-14,0.0011387999984435737,,0.6065460827408939,1.1126533056859838,0,29,3
32,2.190798396985312e-14,0.0018058000023302156,,0.6063297217099993,1.119491263171971,0,29,4
40,3.5530889772438265e-14,0.0025597999992896803,,0.6062400541832719,1.123622128500755,0,29,5
48,4.923168213148514e-14,0.0035798000026261434,,0.6061949383945897,1.1263875212501622,0,29,6
64,9.407548767727197e-14,0.0062422000009974,,0.6061525967757294,1.129856958846466,0,29,7
8,1.5425584093610296e-15,0.00046920000022510067,,0.8666053418647418,1.0528781566317027,0,30,0
12,3.274452196382262e-15,0.0004917999976896681,,0.8632505272352978,1.0741222773813548,0,30,1
16,5.930063334490093e-15,0.0006163999969430733,,0.8644780508456271,1.0808653471363268,0,30,2
24,1.462047760332522e-14,0.0011354000016581267,,0.8632892180199148,1.0893393866612504,0,30,3
32,2.3824207946646465e-14,0.001799199999368284,,0.8630931931647112,1.0931194274307392,0,30,4
40,4.1306465049176246e-14,0.0025510999985272065,,0.8632284126010701,1.0952329206700306,0,30,5
48,5.5611163451804124e-14,0.0034331999995629303,,0.8630794772817011,1.0966170421872492,0,30,6
64,9.857494954289457e-14,0.006358600003295578,,0.8631557111489601,1.0987479802392068,0,30,7
8,2.1702659449923236e-15,0.0005123000009916723,,1.0114832632995494,1.7771110989931964,0,31,0
12,4.319498456265249e-15,0.0005220999992161524,,0.995839768241782,1.7971598988215522,0,31,1
16,7.19174762088521e-15,0.0006673999996564817,,0.9901209687244827,1.80427233401565,0,31,2
24,1.7814765331919558e-14,0.0011888000008184463,,0.9858205001476555,1.8093831801260767,0,31,3
32,3.460746065830607e-14,0.0019162999997206498,,0.9842053717190276,1.81117801025766,0,31,4
40,5.321916313391629e-14,0.0026232000018353574,,0.9834081974113865,1.812009821589213,0,31,5
48,6.968379630233047e-14,0.003739200001291465,,0.9829485172251443,1.8124619514683469,0,31,6
64,1.363081461976624e-13,0.006091600000218023,,0.9824547725056516,1.8129117091806595,0,31,7
8,1.4253643388039758e-15,0.00044489999709185213,,1.0574771306965387,1.4880152235150652,1,0,0
12,3.940162240728458e-15,0.0006180999989737757,,1.037940334485634,1.4863538918132653,1,0,1
16,6.4619136380411884e-15,0.0006276999993133359,,1.0284360000515231,1.486023017343615,1,0,2
24,1.6564248067660678e-14,0.0012210999993840232,,1.01832154692047,1.4880152235150652,1,0,3
32,3.095739864886825e-14,0.0018903000018326566,,1.0125122510996727,1.4887255653838605,1,0,4
40,4.344472041499906e-14,0.0026013999995484482,,1.0092610430470765,1.488737088230362,1,0,5
48,6.888193405965472e-14,0.0036920999991707504,,1.0071925273953217,1.4888697235146389,1,0,6
64,1.2334159705306175e-13,0.006073100001231069,,1.0047192591864536,1.488944052971432,1,0,7
8,1.6734103319685346e-15,0.0004558000000542961,,0.8221876910378735,1.1143875786867896,1,1,0
12,4.123683190126207e-15,0.0004942999985360075,,0.819957315807733,1.124518037483672,1,1,1
16,7.080966989501842e-15,0.0006185999991430435,,0.8194470917964578,1.1281506066893476,1,1,2
24,1.692424467206384e-14,0.0011238999977649655,,0.8193392656506455,1.130773377564622,1,1,3
32,2.8404072331979427e-14,0.001866499998868676,,0.8197453872831504,1.1316969173858271,1,1,4
40,4.4290834794883474e-14,0.0025418000004719943,,0.8191245322185094,1.132125366253251,1,1,5
48,6.920897787419644e-14,0.003913599997758865,,0.8189763066062367,1.1323583647706272,1,1,6
64,1.172988784527774e-13,0.005801500003144611,,0.8191466033151084,1.1325902216866686,1,1,7
8,1.949866227005033e-15,0.000470900002255803,,0.9528499953644141,1.4178228210851624,1,2,0
12,3.6544724114923686e-15,0.0005224000015005004,,0.9315283974575603,1.4292801657258418,1,2,1
16,7.608920353618925e-15,0.0006572999991476536,,0.9196532726808389,1.433338226173987,1,2,2
24,1.772272411371068e-14,0.0011749000004783738,,0.9093742469148721,1.436252089572321,1,2,3
32,3.157972509868609e-14,0.0018600000003061723,,0.9044309134078227,1.437274944793526,1,2,4
40,4.6897156738172164e-14,0.002573800000391202,,0.9015319987817796,1.4377489078781323,1,2,5
48,6.882862588001281e-14,0.0038387000022339635,,0.8995251398162535,1.4380065091589946,1,2,6
64,1.358671119313552e-13,0.005820700000185752,,0.8970611268732644,1.4382627444175253,1,2,7
8,1.2138106967135508e-15,0.0005084000003989786,,0.5849520997368602,1.0449667334992683,1,3,0
12,3.0060995480585377e-15,0.0005220999992161524,,0.5791624033646962,1.0575842231846562,1,3,1
16,4.664139496421628e-15,0.0006657999983872287,,0.5771548437010344,1.0667069700506846,1,3,2
24,1.1866864716042766e-14,0.001146299997344613,,0.5757269767901027,1.078711451250316,1,3,3
32,2.0661551382772065e-14,0.0018024999990302604,,0.5752284357236876,1.0852953866639168,1,3,4
40,3.4979627714819295e-14,0.00279670000236365,,0.5749978962695841,1.089516767803447,1,3,5
48,4.8350358554935667e-14,0.0035600000010163058,,0.5748727217870806,1.0922758624989288,1,3,6
64,8.579095289705561e-14,0.005840199999511242,,0.574748298230466,1.0958440447002404,1,3,7
8,1.8238602468242006e-15,0.00046239999937824905,,0.8528976760918393,1.7754586581912588,1,4,0
12,4.83883699914934e-15,0.0005301000019244384,,0.8229639595244586,1.7982025030021416,1,4,1
16,8.755943841625077e-15,0.0006506999998237006,,0.8102497157973279,1.8062468799461862,1,4,2
24,1.7135604700755766e-14,0.001116100000217557,,0.7983151228323166,1.812019287485056,1,4,3
32,3.3289384544327006e-14,0.0019016000005649403,,0.7926412238856,1.8140448095822856,1,4,4
40,5.904684455953314e-14,0.002851699999155244,,0.7894184150475295,1.8149832439129074,1,4,5
48,7.501887552398013e-14,0.0036701999997603707,,0.7872693696571039,1.8154932510300639,1,4,6
64,1.386482823395501e-13,0.005854600000020582,,0.7846786763046932,1.8160005280305616,1,4,7
8,1.3187549961162891e-15,0.0004723999991256278,,0.7333543093566588,1.1080693107475408,1,5,0
12,3.214644755393197e-15,0.0005053000022599008,,0.7341448276648883,1.1206791328640482,1,5,1
16,5.455321141980642e-15,0.0006558000022778288,,0.7299518762412273,1.1287941671008035,1,5,2
24,1.250856748871538e-14,0.0011230999989493284,,0.7308835614307789,1.134126196056866,1,5,3
32,2.1484913509343028e-14,0.0019542000009096228,,0.7304557410472146,1.1365043889269464,1,5,4
40,4.0212702674356766e-14,0.002598899998702109,,0.7299058788178873,1.1378413355550028,1,5,5
48,5.4345315070654656e-14,0.0035224999992351513,,0.7299518762412273,1.1386957417913057,1,5,6
64,9.171160978976874e-14,0.006040100000973325,,0.729953147599889,1.1400501164339716,1,5,7
8,1.5599398977951914e-15,0.0005144999995536637,,0.878840670625613,1.2210231880072528,1,6,0
12,3.2625364396053812e-15,0.000522300000739051,,0.8727202591587195,1.2256569286194088,1,6,1
16,6.467391586969785e-15,0.0006468999999924563,,0.8726547231418169,1.2250872745770944,1,6,2
24,1.3234001040306706e-14,0.0011272000010649208,,0.8719822344545566,1.2249892368757542,1,6,3
32,2.3634625900106458e-14,0.001785200001904741,,0.8719078972312124,1.2259405816914029,1,6,4
40,4.0169873550271867e-14,0.0027657999999064486,,0.8719466756396722,1.2256585814412169,1,6,5
48,5.880731846863607e-14,0.0036013000026287045,,0.8720071096410258,1.225849186028065,1,6,6
64,1.0032494360425493e-13,0.006107899997005006,,0.8720546649899175,1.225734180322315,1,6,7
8,1.395390688579903e-15,0.00045989999853190966,,0.64882198285889,0.9400199128664255,1,7,0
12,3.378486881721192e-15,0.0005975999993097503,,0.6515814293055521,0.9741942128354563,1,7,1
16,5.427417227204826e-15,0.0006699000005028211,,0.6505115101444446,0.9894591484749936,1,7,2
24,1.2411013046799757e-14,0.0013331000009202398,,0.64882198285889,1.0031737217432426,1,7,3
32,2.525380407963598e-14,0.00199849999989965,,0.6488949929956237,1.0093745699436443,1,7,4
40,3.765355115615717e-14,0.0027555000015127007,,0.64882198285889,1.0128685442689298,1,7,5
48,5.437348846370863e-14,0.00349619999906281,,0.6486854271785345,1.0150998241644509,1,7,6
64,1.002913360458918e-13,0.00595459999749437,,0.6486482453093445,1.0177756561545483,1,7,7
8,1.7062908008103966e-15,0.0004981000020052306,,1.0243493320242267,1.8984275460143951,1,8,0
12,4.047685467223533e-15,0.0005033000015828293,,1.006041797442904,1.9184951620289017,1,8,1
16,7.83537859498337e-15,0.0006376999990607146,,0.9995178282343338,1.9255672990423494,1,8,2
24,1.6928065294511883e-14,0.0011224000008951407,,0.9947645000583407,1.9306338859213794,1,8,3
32,3.3087842738594106e-14,0.001850399999966612,,0.9930547868135051,1.932410127637352,1,8,4
40,5.632530098388387e-14,0.0026271999995515216,,0.9922429205386947,1.933232786435952,1,8,5
48,7.461991108737215e-14,0.003526700002112193,,0.9912771051585128,1.9336797984918992,1,8,6
64,1.4166612954519096e-13,0.006097500001487788,,0.9871523646869981,1.9341243652891278,1,8,7
8,1.4296815904173115e-15,0.0004836999978579115,,0.7965203722548462,1.1614941432492105,1,9,0
12,2.99407353242836e-15,0.0005677999979525339,,0.790769488331505,1.1730983221682636,1,9,1
16,5.408688647932132e-15,0.0006662999985564966,,0.7887536807579004,1.1782266150955085,1,9,2
24,1.3479167300288657e-14,0.001213100000313716,,0.7873129953430779,1.183121384059207,1,9,3
32,2.2668991506531852e-14,0.001965700001164805,,0.7868086044119393,1.1854845754560919,1,9,4
40,3.7417358503465036e-14,0.002544700000726152,,0.7865751180140222,1.1867234787597103,1,9,5
48,5.2943910894980275e-14,0.003485799999907613,,0.7864482792573646,1.187474001802414,1,9,6
64,9.037710891588155e-14,0.006816799999796785,,0.7863221565850809,1.1883694003037566,1,9,7
8,1.914631833054769e-15,0.0005224000015005004,,0.8974587138223664,1.4084329472734984,1,10,0
12,4.3618661986141464e-15,0.0004927000009047333,,0.879847316727061,1.412735005586182,1,10,1
16,8.191516343535354e-15,0.0006436000003304798,,0.8724854548416877,1.414874865987856,1,10,2
24,1.7018434164974286e-14,0.0011699999995471444,,0.8651734137309286,1.4149202195493662,1,10,3
32,3.12425703399706e-14,0.001851699998951517,,0.8619539803520975,1.414734484840203,1,10,4
40,4.7452098146253124e-14,0.002759999999398133,,0.8599703238036993,1.4145230003278968,1,10,5
48,7.093463595257018e-14,0.003835399998934008,,0.8587820908755883,1.4150929676954747,1,10,6
64,1.3046953821774989e-13,0.00605839999843738,,0.857259608463159,1.4152959087464645,1,10,7
8,1.4474206691575311e-15,0.0004504999997152481,,0.7036921535394446,0.9826487500099412,1,11,0
12,3.1097944987254153e-15,0.0004918999984511174,,0.699972558468659,0.993459652790726,1,11,1
16,5.421812106682202e-15,0.0006341000007523689,,0.6986784527850992,0.9975436564022959,1,11,2
24,1.2625032227435237e-14,0.001094100000045728,,0.6977566303960553,1.0006867227772105,1,11,3
32,2.2417282383609222e-14,0.001788700003089616,,0.6974344989880293,1.0018942246888245,1,11,4
40,3.8291973666051896e-14,0.002605499998026062,,0.6972854877028618,1.0025001069317339,1,11,5
48,5.3104172068200795e-14,0.003530599999066908,,0.6972045671172586,1.002854187934853,1,11,6
64,9.216506253244589e-14,0.0059995999981765635,,0.6971241229581102,1.003240409197164,1,11,7
8,1.975380130588282e-15,0.0004685000021709129,,0.9823442200889014,1.568915852097747,1,12,0
12,4.158368214016841e-15,0.00048439999955007806,,0.9553877695346835,1.5756035909177246,1,12,1
16,7.505182834547784e-15,0.0006596999992325436,,0.9399425198597517,1.577904924163515,1,12,2
24,1.8883832003166228e-14,0.0011090999978478067,,0.9241848729605516,1.5795483969297035,1,12,3
32,3.073966357923495e-14,0.0017087000014726073,,0.9163070419167613,1.5801489478530422,1,12,4
40,4.944983585963666e-14,0.0025409999980183784,,0.9116016673316805,1.580406494998766,1,12,5
48,7.116035363182922e-14,0.0035712999997485895,,0.9085290418615302,1.5805409644093253,1,12,6
64,1.305355055778148e-13,0.005987799999275012,,0.9047611721903046,1.5806708715236917,1,12,7
8,1.4545219296763381e-15,0.000450699997600168,,0.7865357628647919,1.0401861353799746,1,13,0
12,3.6297011405612126e-15,0.0005119999987073243,,0.7831102232806133,1.045714781205948,1,13,1
16,7.020384542981475e-15,0.0007398999987344723,,0.7819892350182882,1.0456460787967843,1,13,2
24,1.5546137855228974e-14,0.001284099998883903,,0.7807783915524786,1.046399942019709,1,13,3
32,2.6543839169898692e-14,0.0018942999995488208,,0.7808804352809849,1.0465360394664756,1,13,4
40,4.1969249666590557e-14,0.0027871999991475604,,0.7808827278495778,1.0468184825656315,1,13,5
48,6.162478429142574e-14,0.003625999997893814,,0.780876449412726,1.0468898696968914,1,13,6
64,1.0522518125466068e-13,0.005904699999518925,,0.7808930488524938,1.0469110341150702,1,13,7
8,1.3076823764283997e-15,0.0004808000012417324,,0.9591625781566617,1.24764722670044,1,14,0
12,3.581939209262004e-15,0.0006166999992274214,,0.957228560488386,1.2465865764120905,1,14,1
16,6.457012693078818e-15,0.0006966000000829808,,0.9508854016165018,1.2514280662167294,1,14,2
24,1.6948690863871504e-14,0.0011360999997123145,,0.9437970017675714,1.251403126927103,1,14,3
32,2.8311681600232457e-14,0.0017092999987653457,,0.9393724458364193,1.2515812980330745,1,14,4
40,4.167320580669586e-14,0.0025944000008166768,,0.9367217521178752,1.2521207271189594,1,14,5
48,6.612148152772733e-14,0.0034113000001525506,,0.9349894053565797,1.2525890272447824,1,14,6
64,1.1250643248346325e-13,0.0059832000006281305,,0.9328460551748855,1.2523970138167269,1,14,7
8,1.1303370847258319e-15,0.0004547000025922898,,0.42506464911965525,1.1128565497694007,1,15,0
12,2.372231375859675e-15,0.0005309000007400755,,0.41321693792600833,1.1583655142985008,1,15,1
16,4.001636711941635e-15,0.0006366000015987083,,0.4090934668736922,1.1838581554832546,1,15,2
24,1.1077976413085222e-14,0.0011731999984476715,,0.40615582061927896,1.2110199579395042,1,15,3
32,1.7946048640182716e-14,0.001845599999796832,,0.4051291849503649,1.2241734284434906,1,15,4
40,2.897694749085015e-14,0.0025676000004750676,,0.4046542722732501,1.2323492086968042,1,15,5
48,4.2115715614551855e-14,0.003399000001081731,,0.40439636768788123,1.23758975418454,1,15,6
64,7.761411911287771e-14,0.0057586999973864295,,0.40413997929984397,1.2442792193911365,1,15,7
8,1.9411547944956957e-15,0.0004744000034406781,,0.9450918600396403,1.9108901368257865,1,16,0
12,4.4996478442726735e-15,0.0005591999979515094,,0.9314474856461987,1.9438316021389264,1,16,1
16,6.341985802636487e-15,0.0007072999978845473,,0.9229749610095108,1.955652848975393,1,16,2
24,1.8492473231022288e-14,0.0013491999998223037,,0.9139527521542349,1.9641913555099342,1,16,3
32,3.617266423030485e-14,0.0018763999978546053,,0.9090562308444796,1.967198673863411,1,16,4
40,5.857648631618105e-14,0.002557899999374058,,0.9058739053254682,1.96859395812518,1,16,5
48,7.832400475301162e-14,0.0035820999983116053,,0.9037175680767087,1.9693527742761134,1,16,6
64,1.450980323512815e-13,0.005832299997564405,,0.9010088580941047,1.9701078967374859,1,16,7
8,1.1026511569357111e-15,0.001129100000980543,,0.8409703793710992,1.0532717771217832,1,17,0
12,3.661983316106e-15,0.0007602000005135778,,0.8431960096900686,1.0644447865592088,1,17,1
16,5.347812329278044e-15,0.0007682000032218639,,0.840972520374306,1.0688394066402278,1,17,2
24,1.4772622471321793e-14,0.0012089000010746531,,0.8409703793710992,1.0726237258084688,1,17,3
32,2.3788655116137978e-14,0.0019068999972660094,,0.8404392602611693,1.0745686865477664,1,17,4
40,3.948387113084432e-14,0.0025544999989506323,,0.840626968564,1.075593404226668,1,17,5
48,5.703325929286388e-14,0.0034083999998983927,,0.8405016862279404,1.0762968514332478,1,17,6
64,1.0239328464680302e-13,0.006218900001840666,,0.8404591378217172,1.0771253104366694,1,17,7
8,1.806086251209687e-15,0.00048379999861936085,,0.9922335074899467,1.191347886682418,1,18,0
12,4.297485801416607e-15,0.0005122000002302229,,0.9901653465370239,1.1972193118652832,1,18,1
16,5.5825676281021426e-15,0.000651100002869498,,0.987980196210514,1.1985804220869942,1,18,2
24,1.5727732971849196e-14,0.0011799999992945231,,0.9862458497522294,1.198449417932788,1,18,3
32,2.5758712570858087e-14,0.0018396999985270668,,0.9827428062434374,1.1987195106716881,1,18,4
40,3.635441663912056e-14,0.002547199997934513,,0.9807449733808522,1.1985049965050474,1,18,5
48,6.239260275375894e-14,0.003585800001019379,,0.9794576258487875,1.1985804220869942,1,18,6
64,1.0423760454235901e-13,0.005981700000120327,,0.9778995304192543,1.1987903507248965,1,18,7
8,1.4749679539501263e-15,0.0004797000001417473,,0.6506988555393264,1.012974750242996,1,19,0
12,3.1866710242810105e-15,0.0005124999988765921,,0.6518664674960372,1.034408645521212,1,19,1
16,5.0968195001517334e-15,0.000647900000330992,,0.6513867781899044,1.0435997687429068,1,19,2
24,1.266562369572859e-14,0.0011503999994602054,,0.6506988555393264,1.0537475437393673,1,19,3
32,2.2541918525004025e-14,0.0019311000032757875,,0.6503637009318058,1.0585399018258255,1,19,4
40,3.636203841759593e-14,0.002531099999032449,,0.6503357912761968,1.061421088956599,1,19,5
48,5.2922239984316685e-14,0.0035763000014412683,,0.650322399716768,1.0634247549308953,1,19,6
64,9.444429719847874e-14,0.0063515000001643784,,0.6501826653008177,1.065836545196209,1,19,7
8,2.0535843784039483e-15,0.0006657000012637582,,1.0114687414521808,1.3172730211851054,1,20,0
12,4.1234237146295095e-15,0.0005176999984541908,,1.0006892681391089,1.3175812118207837,1,20,1
16,7.162770492118889e-15,0.0006705000014335383,,0.9959513599431522,1.3175025099069582,1,20,2
24,1.746957184579841e-14,0.0011515000005601905,,0.9916889030710928,1.3179062616630601,1,20,3
32,3.099764676271928e-14,0.0018563999983598478,,0.9897460860096842,1.3181233281538065,1,20,4
40,4.086879314343892e-14,0.0025309999982709996,,0.9883269460601075,1.3181109007036818,1,20,5
48,7.091825283246054e-14,0.003451099997619167,,0.9873357210624982,1.3183308159782778,1,20,6
64,1.2772888755702073e-13,0.005817699999170145,,0.9860788652057862,1.3182728801274783,1,20,7
8,1.0373124215631222e-15,0.00045139999929233454,,0.6919232564570253,1.0716412735685972,1,21,0
12,3.350986890682829e-15,0.0004970999980287161,,0.6887415272292403,1.0845130066067135,1,21,1
16,4.516916144767426e-15,0.0006404999985534232,,0.6876438459395594,1.09182513039743,1,21,2
24,1.281295063058683e-14,0.001098900000215508,,0.6868649776128344,1.098138141872991,1,21,3
32,2.1372045545959455e-14,0.0018213000003015622,,0.6865934069005388,1.1012421198398117,1,21,4
40,3.788286640172637e-14,0.002552900001319358,,0.686467890939037,1.103129903515415,1,21,5
48,5.197784891907791e-14,0.0034162999982072506,,0.6863997579477822,1.1044749359882484,1,21,6
64,9.193398354492962e-14,0.006127600001491373,,0.6863320459884493,1.1060831340449337,1,21,7
8,1.6035301895353884e-15,0.0005189999974390958,,0.8297985204913166,1.3884468747972514,1,22,0
12,4.347438384307725e-15,0.0005137999978614971,,0.8154913425806873,1.4108931279817454,1,22,1
16,6.8796779811673865e-15,0.0006572999991476536,,0.8093084230543561,1.418972269719376,1,22,2
24,1.8441815747305006e-14,0.001103899998270208,,0.8038431033892421,1.4248155686062491,1,22,3
32,3.2417304265118456e-14,0.0018702000015764497,,0.8013076899401944,1.4268751409176859,1,22,4
40,5.384241931899388e-14,0.0024831000009726267,,0.7998970079758791,1.4278309739797987,1,22,5
48,7.504008750993817e-14,0.0035968000011052936,,0.7990113347941569,1.4283508685765898,1,22,6
64,1.296273650409912e-13,0.006204100001923507,,0.7979663420007798,1.4288682821262264,1,22,7
8,1.2396368430417738e-15,0.0005042999982833862,,0.5449748308792404,0.9768059217082441,1,23,0
12,2.724527039136685e-15,0.0005301999990479089,,0.5423756585550008,1.0020525937815168,1,23,1
16,5.230821553725096e-15,0.0006794000000809319,,0.5415052261135892,1.0119860744647953,1,23,2
24,1.1968018394427406e-14,0.0012317000000621192,,0.5408961694858223,1.0199140099030735,1,23,3
32,2.1707445702549973e-14,0.0018176000012317672,,0.5406855144079722,1.023084710714327,1,23,4
40,3.412301215269249e-14,0.0025657000005594455,,0.5405884544152069,1.0247252179893007,1,23,5
48,4.866646910750966e-14,0.0037881000025663525,,0.5405358482134497,1.0257081436858162,1,23,6
64,8.913248515686631e-14,0.006216899997525616,,0.5404836231714235,1.0268109877750171,1,23,7
8,1.862366031919336e-15,0.0005132999976922292,,1.0477747725626618,1.4907626096106585,1,24,0
12,3.666410100819441e-15,0.0005385000004025642,,1.0172360280076873,1.498973843751154,1,24,1
16,7.240582014289777e-15,0.0006775999972887803,,1.0038456161352785,1.5030949756353493,1,24,2
24,1.625239521753513e-14,0.0011579000019992236,,0.9918383112920152,1.5055930050077702,1,24,3
32,3.052306091483378e-14,0.0018530999986978713,,0.986381322365537,1.5062559713763868,1,24,4
40,4.2679623446810336e-14,0.0026973999993060715,,0.9832881721277045,1.506472288594377,1,24,5
48,6.81485876119125e-14,0.003618599999754224,,0.9813028685017501,1.5065424274734207,1,24,6
64,1.2338876897974892e-13,0.006059799998183735,,0.9789087579281,1.506548130354509,1,24,7
8,1.6307434093719022e-15,0.0004893000004813075,,0.855910491193823,1.1541861446585542,1,25,0
12,3.270659580165999e-15,0.0004988000000594184,,0.8552823984096525,1.1680635590159536,1,25,1
16,6.011821798454347e-15,0.0006393000003299676,,0.8544154770876021,1.1659500753669785,1,25,2
24,1.3953968995038633e-14,0.0011582000006455928,,0.8545233267915805,1.166851966900011,1,25,3
32,2.5392140843036047e-14,0.001792600000044331,,0.85452163752721,1.1675347806051521,1,25,4
40,3.9458654307616776e-14,0.0025144999999611173,,0.854395479728194,1.1680336986712487,1,25,5
48,5.702191001099835e-14,0.0035261999983049463,,0.8543864472302891,1.1680428521442867,1,25,6
64,1.0067220706547878e-13,0.0061753000009048264,,0.8541938963299331,1.16817282803715,1,25,7
8,1.7660268831308004e-15,0.0005903000019316096,,0.9672880471874675,1.314377804905985,1,26,0
12,4.538137995793788e-15,0.0005295000009937212,,0.9623956890426192,1.3178376071239917,1,26,1
16,7.239182101107275e-15,0.0008818999995128252,,0.9520570112018518,1.3190287169326445,1,26,2
24,1.8118331171803925e-14,0.0012057999992975965,,0.9408345999302653,1.3198729577171782,1,26,3
32,3.233856819869939e-14,0.0018404000002192333,,0.9355548830322122,1.320167129833279,1,26,4
40,4.5326894620805454e-14,0.0025449999993725214,,0.9324975522676868,1.3203030569992529,1,26,5
48,7.053253628413633e-14,0.003624099997978192,,0.930506275826295,1.3203768320824474,1,26,6
64,1.1896365496272907e-13,0.006321700002445141,,0.9278329075376904,1.320450144695405,1,26,7
8,1.212461268062109e-15,0.000485699998534983,,0.6282238718021792,1.0792435574153485,1,27,0
12,3.0460681696004086e-15,0.0005141000001458451,,0.6256789356585636,1.111606740716792,1,27,1
16,5.474154046512335e-15,0.0007578000004286878,,0.6247234873381498,1.1290410901235906,1,27,2
24,1.0969338600533131e-14,0.0012399000006553251,,0.6240968159263646,1.1451940554122653,1,27,3
32,2.309438529779235e-14,0.0018571000000520144,,0.6239385290057949,1.153116938293676,1,27,4
40,3.469750040702744e-14,0.002492999999958556,,0.6238761677740291,1.1578120576213895,1,27,5
48,5.048093577134179e-14,0.0036755000000994187,,0.6238452045157605,1.1609154937201063,1,27,6
64,9.082330736953845e-14,0.006062499996914994,,0.6238164577400067,1.1647629266711843,1,27,7
8,2.115850693155859e-15,0.0005025999998906627,,0.8905745180355409,1.8170364041272056,1,28,0
12,4.466817998315907e-15,0.000519599998369813,,0.8701722534596081,1.8453714722566001,1,28,1
16,7.699058478565583e-15,0.0006768999992345925,,0.8586570437874651,1.8555131664779931,1,28,2
24,1.8926806867981838e-14,0.0011796999970101751,,0.848835979225023,1.8628298715604747,1,28,3
32,3.2899227152564176e-14,0.0017888000002130866,,0.8437668689267082,1.8654051388939588,1,28,4
40,5.722485486458e-14,0.002500599999621045,,0.8407734123726456,1.866599662870796,1,28,5
48,7.491665033727915e-14,0.003700500001286855,,0.8388625042754656,1.8672492158554421,1,28,6
64,1.4089359300466422e-13,0.006330700001853984,,0.8364196105214387,1.8678955503734305,1,28,7
8,1.1631705747361533e-15,0.0006236000008357223,,0.7544821152428668,1.016394936270421,1,29,0
12,3.4113146882386268e-15,0.0005487999987963121,,0.7495432205989266,1.03611950271358,1,29,1
16,4.992132714143826e-15,0.0006778999995731283,,0.7478039565127259,1.0450027681300487,1,29,2
24,1.3047109373284437e-14,0.0011766000025090761,,0.7465582755420812,1.0547603730955646,1,29,3
32,2.2937576755343104e-14,0.0017980000011448283,,0.7461216304973006,1.0595262902360614,1,29,4
40,3.824807154771705e-14,0.002578600000560982,,0.7459194112039375,1.0623451933929082,1,29,5
48,5.326470248091845e-14,0.004011000000900822,,0.7458095332078515,1.0642064837499083,1,29,6
64,9.54634302779147e-14,0.0060737999992852565,,0.7457002582550541,1.0665119959441745,1,29,7
8,1.3764918740363718e-15,0.0005004999984521419,,0.9251135476619763,1.1170996350783615,1,30,0
12,3.370636310441981e-15,0.0005306000020937063,,0.9209900648594882,1.1193811069773365,1,30,1
16,5.394234711247623e-15,0.0006651999974565115,,0.919531204020943,1.1208137861670742,1,30,2
24,1.5012739867430154e-14,0.0011778000007325318,,0.918484249344555,1.1213654885064654,1,30,3
32,2.5127072601897068e-14,0.001817500000470318,,0.9181168530100059,1.1215080705503875,1,30,4
40,3.8553631113168054e-14,0.0025084999979299027,,0.9179466325426968,1.1215508877464666,1,30,5
48,5.931588312845547e-14,0.0038139999996928964,,0.9178541224725872,1.1215616555816188,1,30,6
64,9.701387060425038e-14,0.0059261999995214865,,0.917762106893902,1.1215551649191136,1,30,7
8,1.5009839602554681e-15,0.00048439999955007806,,0.6842969478613062,0.9296342195085832,1,31,0
12,3.3976371921926383e-15,0.0005447000003186986,,0.6828965916679647,0.9577412399105618,1,31,1
